conversation_id,scenario,layer,curvature_min,curvature_nar,curvature_soc,curvature_mor,curvature_pos,curvature_total,model,ablation_type,param_value
T2/test/5,T2,5,15.847804069519043,6.360631942749023,16.06485366821289,17.49430274963379,15.592985153198242,33.1493871828995,llama-7b,layer_count,7
T2/test/6,T2,5,15.847804069519043,6.360631942749023,16.06485366821289,17.49430274963379,15.592985153198242,33.1493871828995,llama-7b,layer_count,7
T2/test/7,T2,5,21.42447280883789,12.763603210449219,21.426794052124023,22.95070457458496,21.200820922851562,45.3567498138398,llama-7b,layer_count,7
T2/test/8,T2,5,18.611499786376953,9.692266464233398,18.772319793701172,20.263364791870117,18.63422966003418,39.37723214828966,llama-7b,layer_count,7
T2/test/9,T2,5,15.953573226928711,6.8851470947265625,16.25807762145996,17.59353256225586,15.837063789367676,33.56474064634007,llama-7b,layer_count,7
T3/test/0,T3,5,16.398042678833008,7.403464317321777,16.57819175720215,17.97389030456543,16.094928741455078,34.36060234347353,llama-7b,layer_count,7
T3/test/1,T3,5,18.290048599243164,9.413363456726074,18.53056526184082,19.919658660888672,18.327882766723633,38.71980405595471,llama-7b,layer_count,7
T3/test/10,T3,5,18.319652557373047,9.264466285705566,18.113080978393555,19.645160675048828,17.766996383666992,38.093597970753606,llama-7b,layer_count,7
T3/test/11,T3,5,14.66672134399414,5.301999092102051,15.144661903381348,16.47843360900879,14.322491645812988,30.810018414042663,llama-7b,layer_count,7
T3/test/12,T3,5,16.398042678833008,7.403464317321777,16.57819175720215,17.97389030456543,16.094928741455078,34.36060234347353,llama-7b,layer_count,7
T3/test/13,T3,5,15.36879825592041,5.3703131675720215,14.949624061584473,16.857921600341797,14.694037437438965,31.44257845387069,llama-7b,layer_count,7
T3/test/14,T3,5,16.398042678833008,7.403464317321777,16.57819175720215,17.97389030456543,16.094928741455078,34.36060234347353,llama-7b,layer_count,7
T3/test/15,T3,5,16.398042678833008,7.403464317321777,16.57819175720215,17.97389030456543,16.094928741455078,34.36060234347353,llama-7b,layer_count,7
T3/test/16,T3,5,18.319652557373047,9.264466285705566,18.113080978393555,19.645160675048828,17.766996383666992,38.093597970753606,llama-7b,layer_count,7
T3/test/17,T3,5,14.66672134399414,5.301999092102051,15.144661903381348,16.47843360900879,14.322491645812988,30.810018414042663,llama-7b,layer_count,7
T3/test/18,T3,5,18.290048599243164,9.413363456726074,18.53056526184082,19.919658660888672,18.327882766723633,38.71980405595471,llama-7b,layer_count,7
T3/test/19,T3,5,19.068748474121094,10.264721870422363,19.164663314819336,20.845930099487305,19.01261329650879,40.40171121984932,llama-7b,layer_count,7
T3/test/2,T3,5,18.290048599243164,9.413363456726074,18.53056526184082,19.919658660888672,18.327882766723633,38.71980405595471,llama-7b,layer_count,7
T3/test/20,T3,5,18.319652557373047,9.264466285705566,18.113080978393555,19.645160675048828,17.766996383666992,38.093597970753606,llama-7b,layer_count,7
T3/test/21,T3,5,15.36879825592041,5.3703131675720215,14.949624061584473,16.857921600341797,14.694037437438965,31.44257845387069,llama-7b,layer_count,7
T3/test/22,T3,5,14.66672134399414,5.301999092102051,15.144661903381348,16.47843360900879,14.322491645812988,30.810018414042663,llama-7b,layer_count,7
T3/test/23,T3,5,18.290048599243164,9.413363456726074,18.53056526184082,19.919658660888672,18.327882766723633,38.71980405595471,llama-7b,layer_count,7
T3/test/24,T3,5,18.290048599243164,9.413363456726074,18.53056526184082,19.919658660888672,18.327882766723633,38.71980405595471,llama-7b,layer_count,7
T3/test/25,T3,5,19.068748474121094,10.264720916748047,19.164663314819336,20.845930099487305,19.01261329650879,40.401710977552625,llama-7b,layer_count,7
T3/test/26,T3,5,18.319652557373047,9.264466285705566,18.113080978393555,19.645160675048828,17.766996383666992,38.093597970753606,llama-7b,layer_count,7
T3/test/27,T3,5,16.398042678833008,7.403464317321777,16.57819175720215,17.97389030456543,16.094928741455078,34.36060234347353,llama-7b,layer_count,7
T3/test/28,T3,5,16.398042678833008,7.403464317321777,16.57819175720215,17.97389030456543,16.094928741455078,34.36060234347353,llama-7b,layer_count,7
T3/test/29,T3,5,15.36879825592041,5.3703131675720215,14.949624061584473,16.857921600341797,14.694037437438965,31.44257845387069,llama-7b,layer_count,7
T3/test/3,T3,5,19.068748474121094,10.264721870422363,19.164663314819336,20.845930099487305,19.01261329650879,40.40171121984932,llama-7b,layer_count,7
T3/test/4,T3,5,18.319652557373047,9.264466285705566,18.113080978393555,19.645160675048828,17.766996383666992,38.093597970753606,llama-7b,layer_count,7
T3/test/5,T3,5,16.398042678833008,7.403464317321777,16.57819175720215,17.97389030456543,16.094928741455078,34.36060234347353,llama-7b,layer_count,7
T3/test/6,T3,5,16.398042678833008,7.403464317321777,16.57819175720215,17.97389030456543,16.094928741455078,34.36060234347353,llama-7b,layer_count,7
T3/test/7,T3,5,18.290048599243164,9.413363456726074,18.53056526184082,19.919658660888672,18.327882766723633,38.71980405595471,llama-7b,layer_count,7
T3/test/8,T3,5,15.36879825592041,5.3703131675720215,14.949624061584473,16.857921600341797,14.694037437438965,31.44257845387069,llama-7b,layer_count,7
T3/test/9,T3,5,14.66672134399414,5.301999092102051,15.144661903381348,16.47843360900879,14.322491645812988,30.810018414042663,llama-7b,layer_count,7
T4/test/0,T4,5,19.267940521240234,10.527255058288574,19.380470275878906,20.919923782348633,19.201826095581055,40.79255563912064,llama-7b,layer_count,7
T4/test/1,T4,5,17.785776138305664,8.921209335327148,18.084304809570312,19.445234298706055,17.94216537475586,37.72270303886987,llama-7b,layer_count,7
T4/test/10,T4,5,19.22688102722168,10.520421028137207,19.250089645385742,20.674863815307617,19.051362991333008,40.513239682956055,llama-7b,layer_count,7
T4/test/11,T4,5,13.161616325378418,4.1261515617370605,13.73943042755127,15.103044509887695,13.156389236450195,27.932378178183217,llama-7b,layer_count,7
T4/test/12,T4,5,19.267940521240234,10.527255058288574,19.380470275878906,20.919923782348633,19.201826095581055,40.79255563912064,llama-7b,layer_count,7
T4/test/13,T4,5,20.221158981323242,11.632006645202637,20.388208389282227,21.995189666748047,20.226760864257812,43.04402529971933,llama-7b,layer_count,7
T4/test/14,T4,5,19.267940521240234,10.527255058288574,19.380470275878906,20.919923782348633,19.201826095581055,40.79255563912064,llama-7b,layer_count,7
T4/test/15,T4,5,19.267940521240234,10.527255058288574,19.380470275878906,20.919923782348633,19.201826095581055,40.79255563912064,llama-7b,layer_count,7
T4/test/16,T4,5,19.22688102722168,10.520421981811523,19.250089645385742,20.674863815307617,19.051362991333008,40.51323993060487,llama-7b,layer_count,7
T4/test/17,T4,5,13.161616325378418,4.1261515617370605,13.73943042755127,15.103044509887695,13.156389236450195,27.932378178183217,llama-7b,layer_count,7
T4/test/18,T4,5,17.785776138305664,8.921209335327148,18.084304809570312,19.445234298706055,17.94216537475586,37.72270303886987,llama-7b,layer_count,7
T4/test/19,T4,5,21.716341018676758,13.005899429321289,21.797739028930664,23.323776245117188,21.685636520385742,46.15365298223999,llama-7b,layer_count,7
T4/test/2,T4,5,17.785776138305664,8.921209335327148,18.084304809570312,19.445234298706055,17.94216537475586,37.72270303886987,llama-7b,layer_count,7
T4/test/20,T4,5,19.22688102722168,10.520421981811523,19.250089645385742,20.674863815307617,19.051362991333008,40.51323993060487,llama-7b,layer_count,7
T4/test/21,T4,5,20.221158981323242,11.632006645202637,20.388208389282227,21.995189666748047,20.226760864257812,43.04402529971933,llama-7b,layer_count,7
T4/test/22,T4,5,13.161616325378418,4.1261515617370605,13.73943042755127,15.103044509887695,13.156389236450195,27.932378178183217,llama-7b,layer_count,7
T4/test/23,T4,5,17.785776138305664,8.921209335327148,18.084304809570312,19.445234298706055,17.94216537475586,37.72270303886987,llama-7b,layer_count,7
T4/test/24,T4,5,17.785776138305664,8.921209335327148,18.084304809570312,19.445234298706055,17.94216537475586,37.72270303886987,llama-7b,layer_count,7
T4/test/25,T4,5,21.716341018676758,13.005899429321289,21.797739028930664,23.323776245117188,21.685636520385742,46.15365298223999,llama-7b,layer_count,7
T4/test/26,T4,5,19.22688102722168,10.520421981811523,19.250089645385742,20.674863815307617,19.051362991333008,40.51323993060487,llama-7b,layer_count,7
T4/test/27,T4,5,19.267940521240234,10.527255058288574,19.380470275878906,20.919923782348633,19.201826095581055,40.79255563912064,llama-7b,layer_count,7
T4/test/28,T4,5,19.267940521240234,10.527255058288574,19.380470275878906,20.919923782348633,19.201826095581055,40.79255563912064,llama-7b,layer_count,7
T4/test/29,T4,5,20.221158981323242,11.632006645202637,20.388208389282227,21.995189666748047,20.226760864257812,43.04402529971933,llama-7b,layer_count,7
T4/test/3,T4,5,21.716341018676758,13.005899429321289,21.797739028930664,23.323776245117188,21.685636520385742,46.15365298223999,llama-7b,layer_count,7
T4/test/4,T4,5,19.22688102722168,10.520421981811523,19.250089645385742,20.674863815307617,19.051362991333008,40.51323993060487,llama-7b,layer_count,7
T4/test/5,T4,5,19.267940521240234,10.527255058288574,19.380470275878906,20.919923782348633,19.201826095581055,40.79255563912064,llama-7b,layer_count,7
T4/test/6,T4,5,19.267940521240234,10.527255058288574,19.380470275878906,20.919923782348633,19.201826095581055,40.79255563912064,llama-7b,layer_count,7
T4/test/7,T4,5,17.785776138305664,8.921209335327148,18.084304809570312,19.445234298706055,17.94216537475586,37.72270303886987,llama-7b,layer_count,7
T4/test/8,T4,5,20.221158981323242,11.632006645202637,20.388208389282227,21.995189666748047,20.226760864257812,43.04402529971933,llama-7b,layer_count,7
T4/test/9,T4,5,13.161616325378418,4.1261515617370605,13.73943042755127,15.103044509887695,13.156389236450195,27.932378178183217,llama-7b,layer_count,7
T5/test/0,T5,5,15.773115158081055,7.1818623542785645,15.697529792785645,17.279468536376953,15.27158260345459,32.841802909935694,llama-7b,layer_count,7
T5/test/1,T5,5,19.269330978393555,10.709234237670898,19.457942962646484,20.87992286682129,19.2093563079834,40.860456523896694,llama-7b,layer_count,7
T5/test/10,T5,5,19.76078224182129,11.063407897949219,19.820512771606445,21.42728614807129,19.472553253173828,41.761814586096676,llama-7b,layer_count,7
T5/test/11,T5,5,20.835193634033203,11.9812593460083,20.61998176574707,22.19647979736328,20.388952255249023,43.71764640011275,llama-7b,layer_count,7
T5/test/12,T5,5,15.773115158081055,7.1818623542785645,15.697529792785645,17.279468536376953,15.27158260345459,32.841802909935694,llama-7b,layer_count,7
T5/test/13,T5,5,18.25882339477539,9.561674118041992,18.37929344177246,20.045089721679688,18.199180603027344,38.67330432859089,llama-7b,layer_count,7
T5/test/14,T5,5,15.773115158081055,7.1818623542785645,15.697529792785645,17.279468536376953,15.27158260345459,32.841802909935694,llama-7b,layer_count,7
T5/test/15,T5,5,15.773115158081055,7.1818623542785645,15.697529792785645,17.279468536376953,15.27158260345459,32.841802909935694,llama-7b,layer_count,7
T5/test/16,T5,5,19.76078224182129,11.063407897949219,19.820512771606445,21.42728614807129,19.472553253173828,41.761814586096676,llama-7b,layer_count,7
T5/test/17,T5,5,20.835193634033203,11.9812593460083,20.61998176574707,22.19647979736328,20.388952255249023,43.71764640011275,llama-7b,layer_count,7
T5/test/18,T5,5,19.269330978393555,10.709235191345215,19.457942962646484,20.87992286682129,19.2093563079834,40.86045677384794,llama-7b,layer_count,7
T5/test/19,T5,5,19.577518463134766,10.94381332397461,19.624801635742188,21.15326499938965,19.3311824798584,41.34409697514995,llama-7b,layer_count,7
T5/test/2,T5,5,19.269330978393555,10.709235191345215,19.457942962646484,20.87992286682129,19.2093563079834,40.86045677384794,llama-7b,layer_count,7
T5/test/20,T5,5,19.76078224182129,11.063407897949219,19.820512771606445,21.42728614807129,19.472553253173828,41.761814586096676,llama-7b,layer_count,7
T5/test/21,T5,5,18.25882339477539,9.561674118041992,18.37929344177246,20.045089721679688,18.199180603027344,38.67330432859089,llama-7b,layer_count,7
T5/test/22,T5,5,20.835193634033203,11.9812593460083,20.61998176574707,22.19647979736328,20.388952255249023,43.71764640011275,llama-7b,layer_count,7
T5/test/23,T5,5,19.269330978393555,10.709235191345215,19.457942962646484,20.87992286682129,19.2093563079834,40.86045677384794,llama-7b,layer_count,7
T5/test/24,T5,5,19.269330978393555,10.709234237670898,19.457942962646484,20.87992286682129,19.2093563079834,40.860456523896694,llama-7b,layer_count,7
T5/test/25,T5,5,19.577518463134766,10.94381332397461,19.624801635742188,21.15326499938965,19.3311824798584,41.34409697514995,llama-7b,layer_count,7
T5/test/26,T5,5,19.76078224182129,11.063407897949219,19.820512771606445,21.42728614807129,19.472553253173828,41.761814586096676,llama-7b,layer_count,7
T5/test/27,T5,5,15.773115158081055,7.1818623542785645,15.697529792785645,17.279468536376953,15.27158260345459,32.841802909935694,llama-7b,layer_count,7
T5/test/28,T5,5,15.773115158081055,7.1818623542785645,15.697529792785645,17.279468536376953,15.27158260345459,32.841802909935694,llama-7b,layer_count,7
T5/test/29,T5,5,18.25882339477539,9.561674118041992,18.37929344177246,20.045089721679688,18.199180603027344,38.67330432859089,llama-7b,layer_count,7
T5/test/3,T5,5,19.577518463134766,10.94381332397461,19.624801635742188,21.15326499938965,19.3311824798584,41.34409697514995,llama-7b,layer_count,7
T5/test/4,T5,5,19.76078224182129,11.063407897949219,19.820512771606445,21.42728614807129,19.472553253173828,41.761814586096676,llama-7b,layer_count,7
T5/test/5,T5,5,15.773115158081055,7.1818623542785645,15.697529792785645,17.279468536376953,15.27158260345459,32.841802909935694,llama-7b,layer_count,7
T5/test/6,T5,5,15.773115158081055,7.1818623542785645,15.697530746459961,17.279468536376953,15.27158260345459,32.84180336576729,llama-7b,layer_count,7
T5/test/7,T5,5,19.269329071044922,10.709235191345215,19.457942962646484,20.87992286682129,19.2093563079834,40.86045587436386,llama-7b,layer_count,7
T5/test/8,T5,5,18.25882339477539,9.561674118041992,18.37929344177246,20.045087814331055,18.199180603027344,38.67330333997681,llama-7b,layer_count,7
T5/test/9,T5,5,20.835193634033203,11.9812593460083,20.61998176574707,22.19647979736328,20.388952255249023,43.71764640011275,llama-7b,layer_count,7
T0/test/0,T0,6,23.835973739624023,14.552556037902832,24.06692886352539,25.48189353942871,23.838275909423828,50.76157890533878,llama-7b,layer_count,7
T0/test/1,T0,6,21.936279296875,11.485872268676758,22.181930541992188,23.4776668548584,21.81985092163086,46.17867894302025,llama-7b,layer_count,7
T0/test/10,T0,6,23.578702926635742,14.096285820007324,23.902936935424805,25.312236785888672,23.619159698486328,50.24524789199743,llama-7b,layer_count,7
T0/test/11,T0,6,19.9096622467041,9.667388916015625,20.314510345458984,21.754697799682617,20.232648849487305,42.251146086577016,llama-7b,layer_count,7
T0/test/12,T0,6,23.835973739624023,14.552556037902832,24.06692886352539,25.48189353942871,23.838275909423828,50.76157890533878,llama-7b,layer_count,7
T0/test/13,T0,6,21.739837646484375,11.102568626403809,22.02261734008789,23.411245346069336,21.658105850219727,45.80440156994326,llama-7b,layer_count,7
T0/test/14,T0,6,23.835975646972656,14.552555084228516,24.066930770874023,25.48189353942871,23.838275909423828,50.761580431870094,llama-7b,layer_count,7
T0/test/15,T0,6,23.835975646972656,14.552555084228516,24.066930770874023,25.48189353942871,23.838275909423828,50.761580431870094,llama-7b,layer_count,7
T0/test/16,T0,6,23.57870101928711,14.096285820007324,23.902936935424805,25.312236785888672,23.619159698486328,50.245246996931584,llama-7b,layer_count,7
T0/test/17,T0,6,19.9096622467041,9.667388916015625,20.314512252807617,21.754697799682617,20.232648849487305,42.25114700363746,llama-7b,layer_count,7
T0/test/18,T0,6,21.936277389526367,11.485872268676758,22.181930541992188,23.4776668548584,21.81985092163086,46.178678036971576,llama-7b,layer_count,7
T0/test/19,T0,6,23.464704513549805,13.711413383483887,23.886539459228516,25.23164939880371,23.389598846435547,49.928663589160855,llama-7b,layer_count,7
T0/test/2,T0,6,21.936277389526367,11.485872268676758,22.181928634643555,23.4776668548584,21.81985092163086,46.178677120776584,llama-7b,layer_count,7
T0/test/20,T0,6,23.578702926635742,14.096285820007324,23.902936935424805,25.312236785888672,23.619159698486328,50.24524789199743,llama-7b,layer_count,7
T0/test/21,T0,6,21.739839553833008,11.102568626403809,22.02261734008789,23.411245346069336,21.658105850219727,45.80440247521545,llama-7b,layer_count,7
T0/test/22,T0,6,19.9096622467041,9.667388916015625,20.314510345458984,21.754697799682617,20.232648849487305,42.251146086577016,llama-7b,layer_count,7
T0/test/23,T0,6,21.936277389526367,11.485872268676758,22.181928634643555,23.4776668548584,21.81985092163086,46.178677120776584,llama-7b,layer_count,7
T0/test/24,T0,6,21.936279296875,11.485872268676758,22.181930541992188,23.4776668548584,21.81985092163086,46.17867894302025,llama-7b,layer_count,7
T0/test/25,T0,6,23.464704513549805,13.711413383483887,23.88654136657715,25.23164939880371,23.389598846435547,49.92866450166194,llama-7b,layer_count,7
T0/test/26,T0,6,23.57870101928711,14.096285820007324,23.902936935424805,25.312236785888672,23.619159698486328,50.245246996931584,llama-7b,layer_count,7
T0/test/27,T0,6,23.835973739624023,14.552556037902832,24.06692886352539,25.48189353942871,23.838275909423828,50.76157890533878,llama-7b,layer_count,7
T0/test/28,T0,6,23.835975646972656,14.552555084228516,24.06692886352539,25.48189353942871,23.838275909423828,50.76157952756361,llama-7b,layer_count,7
T0/test/29,T0,6,21.739839553833008,11.102568626403809,22.02261734008789,23.411245346069336,21.658105850219727,45.80440247521545,llama-7b,layer_count,7
T0/test/3,T0,6,23.464704513549805,13.711413383483887,23.886539459228516,25.23164939880371,23.389598846435547,49.928663589160855,llama-7b,layer_count,7
T0/test/4,T0,6,23.57870101928711,14.096285820007324,23.902936935424805,25.312236785888672,23.619159698486328,50.245246996931584,llama-7b,layer_count,7
T0/test/5,T0,6,23.835975646972656,14.552555084228516,24.06692886352539,25.48189353942871,23.838275909423828,50.76157952756361,llama-7b,layer_count,7
T0/test/6,T0,6,23.835975646972656,14.552555084228516,24.066930770874023,25.48189353942871,23.838275909423828,50.761580431870094,llama-7b,layer_count,7
T0/test/7,T0,6,21.936277389526367,11.485872268676758,22.181930541992188,23.4776668548584,21.81985092163086,46.178678036971576,llama-7b,layer_count,7
T0/test/8,T0,6,21.739837646484375,11.102568626403809,22.02261734008789,23.411245346069336,21.658105850219727,45.80440156994326,llama-7b,layer_count,7
T0/test/9,T0,6,19.9096622467041,9.667388916015625,20.314512252807617,21.754697799682617,20.232648849487305,42.25114700363746,llama-7b,layer_count,7
T1/test/0,T1,6,16.844837188720703,6.738522529602051,17.555086135864258,18.907686233520508,17.406841278076172,36.02549093377456,llama-7b,layer_count,7
T1/test/1,T1,6,22.837858200073242,14.26260757446289,23.45319175720215,24.846797943115234,23.105907440185547,49.2573676951001,llama-7b,layer_count,7
T1/test/10,T1,6,22.685089111328125,13.379256248474121,22.877899169921875,24.269880294799805,22.648828506469727,48.15612690426558,llama-7b,layer_count,7
T1/test/11,T1,6,14.62325382232666,4.938943386077881,15.586971282958984,17.02489471435547,15.236496925354004,31.673084259195104,llama-7b,layer_count,7
T1/test/12,T1,6,16.844837188720703,6.738522529602051,17.555086135864258,18.907686233520508,17.406841278076172,36.02549093377456,llama-7b,layer_count,7
T1/test/13,T1,6,23.64068603515625,14.156970024108887,24.092226028442383,25.5003719329834,23.805864334106445,50.56407160124939,llama-7b,layer_count,7
T1/test/14,T1,6,16.844837188720703,6.738523006439209,17.555086135864258,18.907686233520508,17.406841278076172,36.02549102296636,llama-7b,layer_count,7
T1/test/15,T1,6,16.844837188720703,6.738523006439209,17.555086135864258,18.907686233520508,17.406841278076172,36.02549102296636,llama-7b,layer_count,7
T1/test/16,T1,6,22.685091018676758,13.379256248474121,22.877901077270508,24.269880294799805,22.648828506469727,48.15612870890626,llama-7b,layer_count,7
T1/test/17,T1,6,14.623254776000977,4.938943386077881,15.586971282958984,17.02489471435547,15.236496925354004,31.673084699500247,llama-7b,layer_count,7
T1/test/18,T1,6,22.837858200073242,14.262608528137207,23.45319175720215,24.846797943115234,23.105907440185547,49.257367971239155,llama-7b,layer_count,7
T1/test/19,T1,6,21.57598876953125,12.732349395751953,22.19985008239746,23.575525283813477,21.76913833618164,46.36992702718981,llama-7b,layer_count,7
T1/test/2,T1,6,22.837858200073242,14.262608528137207,23.45319175720215,24.846797943115234,23.105907440185547,49.257367971239155,llama-7b,layer_count,7
T1/test/20,T1,6,22.685089111328125,13.379256248474121,22.877901077270508,24.269880294799805,22.648828506469727,48.1561278104043,llama-7b,layer_count,7
T1/test/21,T1,6,23.64068603515625,14.156970024108887,24.09222412109375,25.5003719329834,23.805864334106445,50.56407069245641,llama-7b,layer_count,7
T1/test/22,T1,6,14.62325382232666,4.938943386077881,15.586971282958984,17.02489471435547,15.236496925354004,31.673084259195104,llama-7b,layer_count,7
T1/test/23,T1,6,22.837858200073242,14.262608528137207,23.45319175720215,24.846797943115234,23.105907440185547,49.257367971239155,llama-7b,layer_count,7
T1/test/24,T1,6,22.837858200073242,14.26260757446289,23.45319175720215,24.846797943115234,23.105907440185547,49.2573676951001,llama-7b,layer_count,7
T1/test/25,T1,6,21.57598876953125,12.732349395751953,22.19985008239746,23.575525283813477,21.76913833618164,46.36992702718981,llama-7b,layer_count,7
T1/test/26,T1,6,22.685091018676758,13.379256248474121,22.877899169921875,24.269880294799805,22.648828506469727,48.15612780276756,llama-7b,layer_count,7
T1/test/27,T1,6,16.844837188720703,6.738522529602051,17.555086135864258,18.907686233520508,17.406841278076172,36.02549093377456,llama-7b,layer_count,7
T1/test/28,T1,6,16.844837188720703,6.738522529602051,17.555086135864258,18.907686233520508,17.406841278076172,36.02549093377456,llama-7b,layer_count,7
T1/test/29,T1,6,23.64068603515625,14.156970024108887,24.09222412109375,25.5003719329834,23.805864334106445,50.56407069245641,llama-7b,layer_count,7
T1/test/3,T1,6,21.57598876953125,12.732349395751953,22.19985008239746,23.575525283813477,21.76913833618164,46.36992702718981,llama-7b,layer_count,7
T1/test/4,T1,6,22.685091018676758,13.379256248474121,22.877901077270508,24.269880294799805,22.648828506469727,48.15612870890626,llama-7b,layer_count,7
T1/test/5,T1,6,16.844837188720703,6.738522529602051,17.555086135864258,18.907686233520508,17.406841278076172,36.02549093377456,llama-7b,layer_count,7
T1/test/6,T1,6,16.844837188720703,6.738523006439209,17.555086135864258,18.907686233520508,17.406841278076172,36.02549102296636,llama-7b,layer_count,7
T1/test/7,T1,6,22.837858200073242,14.26260757446289,23.45319175720215,24.846797943115234,23.105907440185547,49.2573676951001,llama-7b,layer_count,7
T1/test/8,T1,6,23.64068603515625,14.156970024108887,24.092226028442383,25.5003719329834,23.805864334106445,50.56407160124939,llama-7b,layer_count,7
T1/test/9,T1,6,14.623254776000977,4.938943386077881,15.586971282958984,17.02489471435547,15.236496925354004,31.673084699500247,llama-7b,layer_count,7
T2/test/0,T2,6,22.145212173461914,12.386963844299316,23.021562576293945,24.255773544311523,22.343114852905273,47.554147773931156,llama-7b,layer_count,7
T2/test/1,T2,6,23.71800994873047,14.50667667388916,24.11760139465332,25.537826538085938,23.87952423095703,50.76473798678027,llama-7b,layer_count,7
T2/test/10,T2,6,22.481203079223633,13.05980110168457,23.256864547729492,24.523876190185547,22.648218154907227,48.282573815820044,llama-7b,layer_count,7
T2/test/11,T2,6,17.85953712463379,7.66211462020874,18.571687698364258,19.95454978942871,17.873998641967773,37.95052747297221,llama-7b,layer_count,7
T2/test/12,T2,6,22.145212173461914,12.386963844299316,23.021562576293945,24.255773544311523,22.343114852905273,47.554147773931156,llama-7b,layer_count,7
T2/test/13,T2,6,21.415178298950195,12.21134090423584,22.371288299560547,23.799335479736328,22.11966896057129,46.51762432282675,llama-7b,layer_count,7
T2/test/14,T2,6,22.145212173461914,12.386963844299316,23.021562576293945,24.255773544311523,22.343114852905273,47.554147773931156,llama-7b,layer_count,7
T2/test/15,T2,6,22.145212173461914,12.386963844299316,23.021562576293945,24.255773544311523,22.343114852905273,47.554147773931156,llama-7b,layer_count,7
T2/test/16,T2,6,22.481203079223633,13.05980110168457,23.256864547729492,24.523876190185547,22.648218154907227,48.282573815820044,llama-7b,layer_count,7
T2/test/17,T2,6,17.85953712463379,7.66211462020874,18.571685791015625,19.95454978942871,17.873998641967773,37.95052653958118,llama-7b,layer_count,7
T2/test/18,T2,6,23.7180118560791,14.50667667388916,24.11760139465332,25.537826538085938,23.87952423095703,50.76473887792079,llama-7b,layer_count,7
T2/test/19,T2,6,22.131502151489258,12.737757682800293,22.91798210144043,24.03354263305664,22.16225242614746,47.39266152015822,llama-7b,layer_count,7
T2/test/2,T2,6,23.71800994873047,14.50667667388916,24.11760139465332,25.537826538085938,23.87952423095703,50.76473798678027,llama-7b,layer_count,7
T2/test/20,T2,6,22.481203079223633,13.059800148010254,23.256864547729492,24.523876190185547,22.648218154907227,48.2825735578637,llama-7b,layer_count,7
T2/test/21,T2,6,21.415178298950195,12.21134090423584,22.371288299560547,23.799335479736328,22.11966896057129,46.51762432282675,llama-7b,layer_count,7
T2/test/22,T2,6,17.85953712463379,7.66211462020874,18.571687698364258,19.95454978942871,17.873998641967773,37.95052747297221,llama-7b,layer_count,7
T2/test/23,T2,6,23.71800994873047,14.50667667388916,24.11760139465332,25.537826538085938,23.87952423095703,50.76473798678027,llama-7b,layer_count,7
T2/test/24,T2,6,23.71800994873047,14.50667667388916,24.11760139465332,25.537826538085938,23.87952423095703,50.76473798678027,llama-7b,layer_count,7
T2/test/25,T2,6,22.131500244140625,12.737757682800293,22.91798210144043,24.03354263305664,22.16225242614746,47.39266062946148,llama-7b,layer_count,7
T2/test/26,T2,6,22.481201171875,13.059800148010254,23.256864547729492,24.523876190185547,22.648218154907227,48.282572669769145,llama-7b,layer_count,7
T2/test/27,T2,6,22.145212173461914,12.386963844299316,23.021562576293945,24.255773544311523,22.343114852905273,47.554147773931156,llama-7b,layer_count,7
T2/test/28,T2,6,22.145212173461914,12.386963844299316,23.021562576293945,24.255773544311523,22.343114852905273,47.554147773931156,llama-7b,layer_count,7
T2/test/29,T2,6,21.415178298950195,12.21134090423584,22.371288299560547,23.799335479736328,22.11966896057129,46.51762432282675,llama-7b,layer_count,7
T2/test/3,T2,6,22.131502151489258,12.737757682800293,22.91798210144043,24.03354263305664,22.16225242614746,47.39266152015822,llama-7b,layer_count,7
T2/test/4,T2,6,22.481203079223633,13.05980110168457,23.256864547729492,24.523876190185547,22.648218154907227,48.282573815820044,llama-7b,layer_count,7
T2/test/5,T2,6,22.145212173461914,12.386963844299316,23.021562576293945,24.255773544311523,22.343114852905273,47.554147773931156,llama-7b,layer_count,7
T2/test/6,T2,6,22.145212173461914,12.386963844299316,23.021562576293945,24.255773544311523,22.343114852905273,47.554147773931156,llama-7b,layer_count,7
T2/test/7,T2,6,23.71800994873047,14.50667667388916,24.11760139465332,25.537826538085938,23.87952423095703,50.76473798678027,llama-7b,layer_count,7
T2/test/8,T2,6,21.415178298950195,12.21134090423584,22.371288299560547,23.799335479736328,22.11966896057129,46.51762432282675,llama-7b,layer_count,7
T2/test/9,T2,6,17.85953712463379,7.66211462020874,18.571685791015625,19.95454978942871,17.873998641967773,37.95052653958118,llama-7b,layer_count,7
T3/test/0,T3,6,22.311260223388672,12.837163925170898,23.061317443847656,24.32120704650879,22.646215438842773,47.94561146283376,llama-7b,layer_count,7
T3/test/1,T3,6,21.895286560058594,12.069250106811523,21.990177154541016,23.363834381103516,21.688329696655273,46.09653636656884,llama-7b,layer_count,7
T3/test/10,T3,6,21.913999557495117,12.119617462158203,22.198400497436523,23.5965518951416,21.820348739624023,46.3983013604858,llama-7b,layer_count,7
T3/test/11,T3,6,23.443113327026367,14.207792282104492,24.024551391601562,25.324382781982422,23.581649780273438,50.2597111333797,llama-7b,layer_count,7
T3/test/12,T3,6,22.311260223388672,12.837163925170898,23.061317443847656,24.32120704650879,22.646215438842773,47.94561146283376,llama-7b,layer_count,7
