conversation_id,scenario,layer,cka,baseline
T0/test/20,T0,21,0.20032173,cka
T0/test/20,T0,22,0.16923708,cka
T0/test/20,T0,23,0.15866573,cka
T0/test/20,T0,24,0.15603536,cka
T0/test/20,T0,25,0.15910687,cka
T0/test/20,T0,26,0.1503327,cka
T0/test/20,T0,27,0.14928727,cka
T0/test/20,T0,28,0.14219312,cka
T0/test/20,T0,29,0.1488369,cka
T0/test/20,T0,30,0.15565266,cka
T0/test/20,T0,31,0.17032504,cka
T0/test/21,T0,0,0.64962554,cka
T0/test/21,T0,1,0.7491501,cka
T0/test/21,T0,2,0.6005655,cka
T0/test/21,T0,3,0.565475,cka
T0/test/21,T0,4,0.39584246,cka
T0/test/21,T0,5,0.31797156,cka
T0/test/21,T0,6,0.323752,cka
T0/test/21,T0,7,0.3210035,cka
T0/test/21,T0,8,0.29481095,cka
T0/test/21,T0,9,0.2668385,cka
T0/test/21,T0,10,0.27224493,cka
T0/test/21,T0,11,0.27721554,cka
T0/test/21,T0,12,0.29776475,cka
T0/test/21,T0,13,0.2617769,cka
T0/test/21,T0,14,0.22264695,cka
T0/test/21,T0,15,0.2039018,cka
T0/test/21,T0,16,0.19478805,cka
T0/test/21,T0,17,0.20817079,cka
T0/test/21,T0,18,0.1890564,cka
T0/test/21,T0,19,0.16040157,cka
T0/test/21,T0,20,0.15639366,cka
T0/test/21,T0,21,0.16407672,cka
T0/test/21,T0,22,0.14480188,cka
T0/test/21,T0,23,0.124930814,cka
T0/test/21,T0,24,0.12910834,cka
T0/test/21,T0,25,0.13868113,cka
T0/test/21,T0,26,0.13719857,cka
T0/test/21,T0,27,0.130869,cka
T0/test/21,T0,28,0.13716061,cka
T0/test/21,T0,29,0.13447154,cka
T0/test/21,T0,30,0.14412649,cka
T0/test/21,T0,31,0.1765593,cka
T0/test/22,T0,0,0.5034724,cka
T0/test/22,T0,1,0.57430166,cka
T0/test/22,T0,2,0.5718819,cka
T0/test/22,T0,3,0.5596257,cka
T0/test/22,T0,4,0.47620454,cka
T0/test/22,T0,5,0.4490521,cka
T0/test/22,T0,6,0.3515359,cka
T0/test/22,T0,7,0.3763228,cka
T0/test/22,T0,8,0.35776204,cka
T0/test/22,T0,9,0.29629213,cka
T0/test/22,T0,10,0.20588134,cka
T0/test/22,T0,11,0.21251427,cka
T0/test/22,T0,12,0.19952933,cka
T0/test/22,T0,13,0.21075034,cka
T0/test/22,T0,14,0.16778487,cka
T0/test/22,T0,15,0.18749918,cka
T0/test/22,T0,16,0.15794255,cka
T0/test/22,T0,17,0.12287204,cka
T0/test/22,T0,18,0.10879431,cka
T0/test/22,T0,19,0.10566022,cka
T0/test/22,T0,20,0.0981242,cka
T0/test/22,T0,21,0.098613985,cka
T0/test/22,T0,22,0.09982608,cka
T0/test/22,T0,23,0.09745445,cka
T0/test/22,T0,24,0.09087494,cka
T0/test/22,T0,25,0.088283315,cka
T0/test/22,T0,26,0.09454199,cka
T0/test/22,T0,27,0.09210315,cka
T0/test/22,T0,28,0.09146889,cka
T0/test/22,T0,29,0.09210043,cka
T0/test/22,T0,30,0.10429506,cka
T0/test/22,T0,31,0.12017972,cka
T0/test/23,T0,0,0.5600076,cka
T0/test/23,T0,1,0.7397373,cka
T0/test/23,T0,2,0.6461192,cka
T0/test/23,T0,3,0.59670603,cka
T0/test/23,T0,4,0.47031623,cka
T0/test/23,T0,5,0.3799021,cka
T0/test/23,T0,6,0.3431718,cka
T0/test/23,T0,7,0.34176147,cka
T0/test/23,T0,8,0.3289139,cka
T0/test/23,T0,9,0.26354793,cka
T0/test/23,T0,10,0.2334858,cka
T0/test/23,T0,11,0.21619493,cka
T0/test/23,T0,12,0.2436401,cka
T0/test/23,T0,13,0.21457861,cka
T0/test/23,T0,14,0.15896375,cka
T0/test/23,T0,15,0.13776428,cka
T0/test/23,T0,16,0.10466927,cka
T0/test/23,T0,17,0.10559683,cka
T0/test/23,T0,18,0.0931318,cka
T0/test/23,T0,19,0.08955675,cka
T0/test/23,T0,20,0.081391364,cka
T0/test/23,T0,21,0.08155416,cka
T0/test/23,T0,22,0.07965182,cka
T0/test/23,T0,23,0.06886658,cka
T0/test/23,T0,24,0.07446305,cka
T0/test/23,T0,25,0.07683358,cka
T0/test/23,T0,26,0.065464206,cka
T0/test/23,T0,27,0.054553658,cka
T0/test/23,T0,28,0.05035666,cka
T0/test/23,T0,29,0.048573397,cka
T0/test/23,T0,30,0.044048034,cka
T0/test/23,T0,31,0.044185635,cka
T0/test/24,T0,0,0.5600076,cka
T0/test/24,T0,1,0.7397373,cka
T0/test/24,T0,2,0.6461192,cka
T0/test/24,T0,3,0.59670603,cka
T0/test/24,T0,4,0.47031623,cka
T0/test/24,T0,5,0.3799021,cka
T0/test/24,T0,6,0.3431718,cka
T0/test/24,T0,7,0.34176147,cka
T0/test/24,T0,8,0.3289139,cka
T0/test/24,T0,9,0.26354793,cka
T0/test/24,T0,10,0.2334858,cka
T0/test/24,T0,11,0.21619493,cka
T0/test/24,T0,12,0.2436401,cka
T0/test/24,T0,13,0.21457861,cka
T0/test/24,T0,14,0.15896375,cka
T0/test/24,T0,15,0.13776428,cka
T0/test/24,T0,16,0.10466927,cka
T0/test/24,T0,17,0.10559683,cka
T0/test/24,T0,18,0.0931318,cka
T0/test/24,T0,19,0.08955675,cka
T0/test/24,T0,20,0.081391364,cka
T0/test/24,T0,21,0.08155416,cka
T0/test/24,T0,22,0.07965182,cka
T0/test/24,T0,23,0.06886658,cka
T0/test/24,T0,24,0.07446305,cka
T0/test/24,T0,25,0.07683358,cka
T0/test/24,T0,26,0.065464206,cka
T0/test/24,T0,27,0.054553658,cka
T0/test/24,T0,28,0.05035666,cka
T0/test/24,T0,29,0.048573397,cka
T0/test/24,T0,30,0.044048034,cka
T0/test/24,T0,31,0.044185635,cka
T0/test/25,T0,0,0.6534822,cka
T0/test/25,T0,1,0.81372315,cka
T0/test/25,T0,2,0.75369,cka
T0/test/25,T0,3,0.67785865,cka
T0/test/25,T0,4,0.5641128,cka
T0/test/25,T0,5,0.45796666,cka
T0/test/25,T0,6,0.417292,cka
T0/test/25,T0,7,0.38700294,cka
T0/test/25,T0,8,0.31775692,cka
T0/test/25,T0,9,0.30560735,cka
T0/test/25,T0,10,0.28881326,cka
T0/test/25,T0,11,0.32372567,cka
T0/test/25,T0,12,0.34929052,cka
T0/test/25,T0,13,0.3501741,cka
T0/test/25,T0,14,0.29429528,cka
T0/test/25,T0,15,0.29928848,cka
T0/test/25,T0,16,0.25275326,cka
T0/test/25,T0,17,0.23270255,cka
T0/test/25,T0,18,0.22311299,cka
T0/test/25,T0,19,0.2009719,cka
T0/test/25,T0,20,0.17454702,cka
T0/test/25,T0,21,0.17751336,cka
T0/test/25,T0,22,0.17025334,cka
T0/test/25,T0,23,0.16093232,cka
T0/test/25,T0,24,0.14726758,cka
T0/test/25,T0,25,0.14819266,cka
T0/test/25,T0,26,0.15637456,cka
T0/test/25,T0,27,0.15440372,cka
T0/test/25,T0,28,0.1492254,cka
T0/test/25,T0,29,0.14489548,cka
T0/test/25,T0,30,0.15492067,cka
T0/test/25,T0,31,0.22204715,cka
T0/test/26,T0,0,0.7229484,cka
T0/test/26,T0,1,0.7734104,cka
T0/test/26,T0,2,0.6952785,cka
T0/test/26,T0,3,0.62141436,cka
T0/test/26,T0,4,0.49864396,cka
T0/test/26,T0,5,0.40633538,cka
T0/test/26,T0,6,0.30049276,cka
T0/test/26,T0,7,0.3644794,cka
T0/test/26,T0,8,0.34813946,cka
T0/test/26,T0,9,0.27982005,cka
T0/test/26,T0,10,0.26826257,cka
T0/test/26,T0,11,0.27436078,cka
T0/test/26,T0,12,0.31242192,cka
T0/test/26,T0,13,0.33251286,cka
T0/test/26,T0,14,0.2978535,cka
T0/test/26,T0,15,0.30335304,cka
T0/test/26,T0,16,0.2738739,cka
T0/test/26,T0,17,0.23535377,cka
T0/test/26,T0,18,0.22428815,cka
T0/test/26,T0,19,0.20449713,cka
T0/test/26,T0,20,0.19876616,cka
T0/test/26,T0,21,0.20032173,cka
T0/test/26,T0,22,0.16923708,cka
T0/test/26,T0,23,0.15866573,cka
T0/test/26,T0,24,0.15603536,cka
T0/test/26,T0,25,0.15910687,cka
T0/test/26,T0,26,0.1503327,cka
T0/test/26,T0,27,0.14928727,cka
T0/test/26,T0,28,0.14219312,cka
T0/test/26,T0,29,0.1488369,cka
T0/test/26,T0,30,0.15565266,cka
T0/test/26,T0,31,0.17032504,cka
T0/test/27,T0,0,0.83672035,cka
T0/test/27,T0,1,0.8825973,cka
T0/test/27,T0,2,0.8085283,cka
T0/test/27,T0,3,0.7206535,cka
T0/test/27,T0,4,0.60836697,cka
T0/test/27,T0,5,0.45515507,cka
T0/test/27,T0,6,0.4137431,cka
T0/test/27,T0,7,0.43057495,cka
T0/test/27,T0,8,0.34542668,cka
T0/test/27,T0,9,0.27235323,cka
T0/test/27,T0,10,0.2484009,cka
T0/test/27,T0,11,0.26340237,cka
T0/test/27,T0,12,0.26528645,cka
T0/test/27,T0,13,0.26342764,cka
T0/test/27,T0,14,0.23247595,cka
T0/test/27,T0,15,0.23691344,cka
T0/test/27,T0,16,0.20514686,cka
T0/test/27,T0,17,0.190217,cka
T0/test/27,T0,18,0.17634076,cka
T0/test/27,T0,19,0.17166857,cka
T0/test/27,T0,20,0.17202915,cka
T0/test/27,T0,21,0.17697665,cka
T0/test/27,T0,22,0.16187839,cka
T0/test/27,T0,23,0.15778108,cka
T0/test/27,T0,24,0.16896361,cka
T0/test/27,T0,25,0.19189042,cka
T0/test/27,T0,26,0.1847754,cka
T0/test/27,T0,27,0.1857932,cka
T0/test/27,T0,28,0.18360174,cka
T0/test/27,T0,29,0.17575859,cka
T0/test/27,T0,30,0.16971798,cka
T0/test/27,T0,31,0.10644735,cka
T0/test/28,T0,0,0.83672035,cka
T0/test/28,T0,1,0.8825973,cka
T0/test/28,T0,2,0.8085283,cka
T0/test/28,T0,3,0.7206535,cka
T0/test/28,T0,4,0.60836697,cka
T0/test/28,T0,5,0.45515507,cka
T0/test/28,T0,6,0.4137431,cka
T0/test/28,T0,7,0.43057495,cka
T0/test/28,T0,8,0.34542668,cka
T0/test/28,T0,9,0.27235323,cka
T0/test/28,T0,10,0.2484009,cka
T0/test/28,T0,11,0.26340237,cka
T0/test/28,T0,12,0.26528645,cka
T0/test/28,T0,13,0.26342764,cka
T0/test/28,T0,14,0.23247595,cka
T0/test/28,T0,15,0.23691344,cka
T0/test/28,T0,16,0.20514686,cka
T0/test/28,T0,17,0.190217,cka
T0/test/28,T0,18,0.17634076,cka
T0/test/28,T0,19,0.17166857,cka
T0/test/28,T0,20,0.17202915,cka
T0/test/28,T0,21,0.17697665,cka
T0/test/28,T0,22,0.16187839,cka
T0/test/28,T0,23,0.15778108,cka
T0/test/28,T0,24,0.16896361,cka
T0/test/28,T0,25,0.19189042,cka
T0/test/28,T0,26,0.1847754,cka
T0/test/28,T0,27,0.1857932,cka
T0/test/28,T0,28,0.18360174,cka
T0/test/28,T0,29,0.17575859,cka
T0/test/28,T0,30,0.16971798,cka
T0/test/28,T0,31,0.10644735,cka
T0/test/29,T0,0,0.64962554,cka
T0/test/29,T0,1,0.7491501,cka
T0/test/29,T0,2,0.6005655,cka
T0/test/29,T0,3,0.565475,cka
T0/test/29,T0,4,0.39584246,cka
T0/test/29,T0,5,0.31797156,cka
T0/test/29,T0,6,0.323752,cka
T0/test/29,T0,7,0.3210035,cka
T0/test/29,T0,8,0.29481095,cka
T0/test/29,T0,9,0.2668385,cka
T0/test/29,T0,10,0.27224493,cka
T0/test/29,T0,11,0.27721554,cka
T0/test/29,T0,12,0.29776475,cka
T0/test/29,T0,13,0.2617769,cka
T0/test/29,T0,14,0.22264695,cka
T0/test/29,T0,15,0.2039018,cka
T0/test/29,T0,16,0.19478805,cka
T0/test/29,T0,17,0.20817079,cka
T0/test/29,T0,18,0.1890564,cka
T0/test/29,T0,19,0.16040157,cka
T0/test/29,T0,20,0.15639366,cka
T0/test/29,T0,21,0.16407672,cka
T0/test/29,T0,22,0.14480188,cka
T0/test/29,T0,23,0.124930814,cka
T0/test/29,T0,24,0.12910834,cka
T0/test/29,T0,25,0.13868113,cka
T0/test/29,T0,26,0.13719857,cka
T0/test/29,T0,27,0.130869,cka
T0/test/29,T0,28,0.13716061,cka
T0/test/29,T0,29,0.13447154,cka
T0/test/29,T0,30,0.14412649,cka
T0/test/29,T0,31,0.1765593,cka
T1/test/0,T1,0,0.062830724,cka
T1/test/0,T1,1,0.00021799655,cka
T1/test/0,T1,2,9.357388e-05,cka
T1/test/0,T1,3,0.0006347895,cka
T1/test/0,T1,4,0.000638612,cka
T1/test/0,T1,5,0.00041200223,cka
T1/test/0,T1,6,0.00013417717,cka
T1/test/0,T1,7,2.0727713e-05,cka
T1/test/0,T1,8,2.1233658e-05,cka
T1/test/0,T1,9,6.8314854e-05,cka
T1/test/0,T1,10,1.4770663e-05,cka
T1/test/0,T1,11,0.00034436773,cka
T1/test/0,T1,12,0.00081408094,cka
T1/test/0,T1,13,0.0009831125,cka
T1/test/0,T1,14,0.0010868546,cka
T1/test/0,T1,15,0.0010097404,cka
T1/test/0,T1,16,0.001369369,cka
T1/test/0,T1,17,0.0005668925,cka
T1/test/0,T1,18,0.0003370048,cka
T1/test/0,T1,19,0.00016638065,cka
T1/test/0,T1,20,0.00018754884,cka
T1/test/0,T1,21,0.00018470584,cka
T1/test/0,T1,22,8.4779844e-05,cka
T1/test/0,T1,23,0.00012522457,cka
T1/test/0,T1,24,0.00017709135,cka
T1/test/0,T1,25,0.00018017691,cka
T1/test/0,T1,26,0.00016826141,cka
T1/test/0,T1,27,8.313759e-05,cka
T1/test/0,T1,28,0.00014821191,cka
T1/test/0,T1,29,0.00028940832,cka
T1/test/0,T1,30,0.012200698,cka
T1/test/0,T1,31,0.046014134,cka
T1/test/1,T1,0,0.62723243,cka
T1/test/1,T1,1,0.7829661,cka
T1/test/1,T1,2,0.6142541,cka
T1/test/1,T1,3,0.50331044,cka
T1/test/1,T1,4,0.36697856,cka
T1/test/1,T1,5,0.25071993,cka
T1/test/1,T1,6,0.23183645,cka
T1/test/1,T1,7,0.20565481,cka
T1/test/1,T1,8,0.20707469,cka
T1/test/1,T1,9,0.1578376,cka
T1/test/1,T1,10,0.1293664,cka
T1/test/1,T1,11,0.12212499,cka
T1/test/1,T1,12,0.123259395,cka
T1/test/1,T1,13,0.12756202,cka
T1/test/1,T1,14,0.08888303,cka
T1/test/1,T1,15,0.06904809,cka
T1/test/1,T1,16,0.04445169,cka
T1/test/1,T1,17,0.032961413,cka
T1/test/1,T1,18,0.03939578,cka
T1/test/1,T1,19,0.043236572,cka
T1/test/1,T1,20,0.04648522,cka
T1/test/1,T1,21,0.04752247,cka
T1/test/1,T1,22,0.04802756,cka
T1/test/1,T1,23,0.040634528,cka
T1/test/1,T1,24,0.038524453,cka
T1/test/1,T1,25,0.03402109,cka
T1/test/1,T1,26,0.032986265,cka
T1/test/1,T1,27,0.026545322,cka
T1/test/1,T1,28,0.030497959,cka
T1/test/1,T1,29,0.028067686,cka
T1/test/1,T1,30,0.032646008,cka
T1/test/1,T1,31,0.1123405,cka
T1/test/2,T1,0,0.62723243,cka
T1/test/2,T1,1,0.7829661,cka
T1/test/2,T1,2,0.6142541,cka
T1/test/2,T1,3,0.50331044,cka
T1/test/2,T1,4,0.36697856,cka
T1/test/2,T1,5,0.25071993,cka
T1/test/2,T1,6,0.23183645,cka
T1/test/2,T1,7,0.20565481,cka
T1/test/2,T1,8,0.20707469,cka
T1/test/2,T1,9,0.1578376,cka
T1/test/2,T1,10,0.1293664,cka
T1/test/2,T1,11,0.12212499,cka
T1/test/2,T1,12,0.123259395,cka
T1/test/2,T1,13,0.12756202,cka
T1/test/2,T1,14,0.08888303,cka
T1/test/2,T1,15,0.06904809,cka
T1/test/2,T1,16,0.04445169,cka
T1/test/2,T1,17,0.032961413,cka
T1/test/2,T1,18,0.03939578,cka
T1/test/2,T1,19,0.043236572,cka
T1/test/2,T1,20,0.04648522,cka
T1/test/2,T1,21,0.04752247,cka
T1/test/2,T1,22,0.04802756,cka
T1/test/2,T1,23,0.040634528,cka
T1/test/2,T1,24,0.038524453,cka
T1/test/2,T1,25,0.03402109,cka
T1/test/2,T1,26,0.032986265,cka
T1/test/2,T1,27,0.026545322,cka
T1/test/2,T1,28,0.030497959,cka
T1/test/2,T1,29,0.028067686,cka
T1/test/2,T1,30,0.032646008,cka
T1/test/2,T1,31,0.1123405,cka
T1/test/3,T1,0,0.08791131,cka
T1/test/3,T1,1,0.00036271175,cka
T1/test/3,T1,2,9.244193e-05,cka
T1/test/3,T1,3,0.00050108496,cka
T1/test/3,T1,4,0.00012003086,cka
T1/test/3,T1,5,6.0369985e-05,cka
T1/test/3,T1,6,2.0488238e-05,cka
T1/test/3,T1,7,3.821871e-05,cka
T1/test/3,T1,8,0.00013250194,cka
T1/test/3,T1,9,0.0005653773,cka
T1/test/3,T1,10,0.0003554877,cka
T1/test/3,T1,11,0.0010983519,cka
T1/test/3,T1,12,0.0019874326,cka
T1/test/3,T1,13,0.002176432,cka
T1/test/3,T1,14,0.0021243787,cka
T1/test/3,T1,15,0.0017692707,cka
T1/test/3,T1,16,0.0009802504,cka
T1/test/3,T1,17,8.564872e-05,cka
T1/test/3,T1,18,0.00014455516,cka
T1/test/3,T1,19,0.0004028011,cka
T1/test/3,T1,20,0.00070679514,cka
T1/test/3,T1,21,0.0008129763,cka
T1/test/3,T1,22,0.0006926263,cka
T1/test/3,T1,23,0.0006793499,cka
T1/test/3,T1,24,0.0005498727,cka
T1/test/3,T1,25,0.0004710452,cka
T1/test/3,T1,26,0.00036816424,cka
T1/test/3,T1,27,0.00023225135,cka
T1/test/3,T1,28,0.00022066273,cka
T1/test/3,T1,29,0.00013132914,cka
T1/test/3,T1,30,0.0071326653,cka
T1/test/3,T1,31,0.017158363,cka
T1/test/4,T1,0,0.7329602,cka
T1/test/4,T1,1,0.82005143,cka
T1/test/4,T1,2,0.7252604,cka
T1/test/4,T1,3,0.65229315,cka
T1/test/4,T1,4,0.50326115,cka
T1/test/4,T1,5,0.33900958,cka
T1/test/4,T1,6,0.28592074,cka
T1/test/4,T1,7,0.25723603,cka
T1/test/4,T1,8,0.18471989,cka
T1/test/4,T1,9,0.15974994,cka
T1/test/4,T1,10,0.124881856,cka
T1/test/4,T1,11,0.13704857,cka
T1/test/4,T1,12,0.16202003,cka
T1/test/4,T1,13,0.14694452,cka
T1/test/4,T1,14,0.11742122,cka
T1/test/4,T1,15,0.12035905,cka
T1/test/4,T1,16,0.06399033,cka
T1/test/4,T1,17,0.060452253,cka
T1/test/4,T1,18,0.058894105,cka
T1/test/4,T1,19,0.058044624,cka
T1/test/4,T1,20,0.06086884,cka
T1/test/4,T1,21,0.06261203,cka
T1/test/4,T1,22,0.055942904,cka
T1/test/4,T1,23,0.05100425,cka
T1/test/4,T1,24,0.051714484,cka
T1/test/4,T1,25,0.05424473,cka
T1/test/4,T1,26,0.05231879,cka
T1/test/4,T1,27,0.055169206,cka
T1/test/4,T1,28,0.06259752,cka
T1/test/4,T1,29,0.06624436,cka
T1/test/4,T1,30,0.07725917,cka
T1/test/4,T1,31,0.122683376,cka
T1/test/5,T1,0,0.062830724,cka
T1/test/5,T1,1,0.00021799655,cka
T1/test/5,T1,2,9.357388e-05,cka
T1/test/5,T1,3,0.0006347895,cka
T1/test/5,T1,4,0.000638612,cka
T1/test/5,T1,5,0.00041200223,cka
T1/test/5,T1,6,0.00013417717,cka
T1/test/5,T1,7,2.0727713e-05,cka
T1/test/5,T1,8,2.1233658e-05,cka
T1/test/5,T1,9,6.8314854e-05,cka
T1/test/5,T1,10,1.4770663e-05,cka
T1/test/5,T1,11,0.00034436773,cka
T1/test/5,T1,12,0.00081408094,cka
T1/test/5,T1,13,0.0009831125,cka
T1/test/5,T1,14,0.0010868546,cka
T1/test/5,T1,15,0.0010097404,cka
T1/test/5,T1,16,0.001369369,cka
T1/test/5,T1,17,0.0005668925,cka
T1/test/5,T1,18,0.0003370048,cka
T1/test/5,T1,19,0.00016638065,cka
T1/test/5,T1,20,0.00018754884,cka
T1/test/5,T1,21,0.00018470584,cka
T1/test/5,T1,22,8.4779844e-05,cka
T1/test/5,T1,23,0.00012522457,cka
T1/test/5,T1,24,0.00017709135,cka
T1/test/5,T1,25,0.00018017691,cka
T1/test/5,T1,26,0.00016826141,cka
T1/test/5,T1,27,8.313759e-05,cka
T1/test/5,T1,28,0.00014821191,cka
T1/test/5,T1,29,0.00028940832,cka
T1/test/5,T1,30,0.012200698,cka
T1/test/5,T1,31,0.046014134,cka
T1/test/6,T1,0,0.062830724,cka
T1/test/6,T1,1,0.00021799655,cka
T1/test/6,T1,2,9.357388e-05,cka
T1/test/6,T1,3,0.0006347895,cka
T1/test/6,T1,4,0.000638612,cka
T1/test/6,T1,5,0.00041200223,cka
T1/test/6,T1,6,0.00013417717,cka
T1/test/6,T1,7,2.0727713e-05,cka
T1/test/6,T1,8,2.1233658e-05,cka
T1/test/6,T1,9,6.8314854e-05,cka
T1/test/6,T1,10,1.4770663e-05,cka
T1/test/6,T1,11,0.00034436773,cka
T1/test/6,T1,12,0.00081408094,cka
T1/test/6,T1,13,0.0009831125,cka
T1/test/6,T1,14,0.0010868546,cka
T1/test/6,T1,15,0.0010097404,cka
T1/test/6,T1,16,0.001369369,cka
T1/test/6,T1,17,0.0005668925,cka
T1/test/6,T1,18,0.0003370048,cka
T1/test/6,T1,19,0.00016638065,cka
T1/test/6,T1,20,0.00018754884,cka
T1/test/6,T1,21,0.00018470584,cka
T1/test/6,T1,22,8.4779844e-05,cka
T1/test/6,T1,23,0.00012522457,cka
T1/test/6,T1,24,0.00017709135,cka
T1/test/6,T1,25,0.00018017691,cka
T1/test/6,T1,26,0.00016826141,cka
T1/test/6,T1,27,8.313759e-05,cka
T1/test/6,T1,28,0.00014821191,cka
T1/test/6,T1,29,0.00028940832,cka
T1/test/6,T1,30,0.012200698,cka
T1/test/6,T1,31,0.046014134,cka
T1/test/7,T1,0,0.62723243,cka
T1/test/7,T1,1,0.7829661,cka
T1/test/7,T1,2,0.6142541,cka
T1/test/7,T1,3,0.50331044,cka
T1/test/7,T1,4,0.36697856,cka
T1/test/7,T1,5,0.25071993,cka
T1/test/7,T1,6,0.23183645,cka
T1/test/7,T1,7,0.20565481,cka
T1/test/7,T1,8,0.20707469,cka
T1/test/7,T1,9,0.1578376,cka
T1/test/7,T1,10,0.1293664,cka
T1/test/7,T1,11,0.12212499,cka
T1/test/7,T1,12,0.123259395,cka
T1/test/7,T1,13,0.12756202,cka
T1/test/7,T1,14,0.08888303,cka
T1/test/7,T1,15,0.06904809,cka
T1/test/7,T1,16,0.04445169,cka
T1/test/7,T1,17,0.032961413,cka
T1/test/7,T1,18,0.03939578,cka
T1/test/7,T1,19,0.043236572,cka
T1/test/7,T1,20,0.04648522,cka
T1/test/7,T1,21,0.04752247,cka
T1/test/7,T1,22,0.04802756,cka
T1/test/7,T1,23,0.040634528,cka
T1/test/7,T1,24,0.038524453,cka
T1/test/7,T1,25,0.03402109,cka
T1/test/7,T1,26,0.032986265,cka
T1/test/7,T1,27,0.026545322,cka
T1/test/7,T1,28,0.030497959,cka
T1/test/7,T1,29,0.028067686,cka
T1/test/7,T1,30,0.032646008,cka
T1/test/7,T1,31,0.1123405,cka
T1/test/8,T1,0,0.66914225,cka
T1/test/8,T1,1,0.76537156,cka
T1/test/8,T1,2,0.60630363,cka
T1/test/8,T1,3,0.49913216,cka
T1/test/8,T1,4,0.37251297,cka
T1/test/8,T1,5,0.24105765,cka
T1/test/8,T1,6,0.20020862,cka
T1/test/8,T1,7,0.21465153,cka
T1/test/8,T1,8,0.22568876,cka
T1/test/8,T1,9,0.15278398,cka
T1/test/8,T1,10,0.12960085,cka
T1/test/8,T1,11,0.13159038,cka
T1/test/8,T1,12,0.13079768,cka
T1/test/8,T1,13,0.12167818,cka
T1/test/8,T1,14,0.091019094,cka
T1/test/8,T1,15,0.08607177,cka
T1/test/8,T1,16,0.051649254,cka
T1/test/8,T1,17,0.04255226,cka
T1/test/8,T1,18,0.03813258,cka
T1/test/8,T1,19,0.03686422,cka
T1/test/8,T1,20,0.037370797,cka
T1/test/8,T1,21,0.044637624,cka
T1/test/8,T1,22,0.03984196,cka
T1/test/8,T1,23,0.03949484,cka
T1/test/8,T1,24,0.042023644,cka
T1/test/8,T1,25,0.034435745,cka
T1/test/8,T1,26,0.03414944,cka
T1/test/8,T1,27,0.029613651,cka
T1/test/8,T1,28,0.029873002,cka
T1/test/8,T1,29,0.035381835,cka
T1/test/8,T1,30,0.04431336,cka
T1/test/8,T1,31,0.121892415,cka
T1/test/9,T1,0,0.74547577,cka
T1/test/9,T1,1,0.77837485,cka
T1/test/9,T1,2,0.69318974,cka
T1/test/9,T1,3,0.5974281,cka
T1/test/9,T1,4,0.36517927,cka
T1/test/9,T1,5,0.24497508,cka
T1/test/9,T1,6,0.18236846,cka
T1/test/9,T1,7,0.17566355,cka
T1/test/9,T1,8,0.15343703,cka
T1/test/9,T1,9,0.11735681,cka
T1/test/9,T1,10,0.118526936,cka
T1/test/9,T1,11,0.10939506,cka
T1/test/9,T1,12,0.12045579,cka
T1/test/9,T1,13,0.090735644,cka
T1/test/9,T1,14,0.065099016,cka
T1/test/9,T1,15,0.060435962,cka
T1/test/9,T1,16,0.030349217,cka
T1/test/9,T1,17,0.02027297,cka
T1/test/9,T1,18,0.022894878,cka
T1/test/9,T1,19,0.0192165,cka
T1/test/9,T1,20,0.016667623,cka
T1/test/9,T1,21,0.021230849,cka
T1/test/9,T1,22,0.0242608,cka
T1/test/9,T1,23,0.020672591,cka
T1/test/9,T1,24,0.02030981,cka
T1/test/9,T1,25,0.014101562,cka
T1/test/9,T1,26,0.012231502,cka
T1/test/9,T1,27,0.008557999,cka
T1/test/9,T1,28,0.00935723,cka
T1/test/9,T1,29,0.009186535,cka
T1/test/9,T1,30,0.010182655,cka
T1/test/9,T1,31,0.04051008,cka
T1/test/10,T1,0,0.7329602,cka
T1/test/10,T1,1,0.82005143,cka
T1/test/10,T1,2,0.7252604,cka
T1/test/10,T1,3,0.65229315,cka
T1/test/10,T1,4,0.50326115,cka
T1/test/10,T1,5,0.33900958,cka
T1/test/10,T1,6,0.28592074,cka
T1/test/10,T1,7,0.25723603,cka
T1/test/10,T1,8,0.18471989,cka
T1/test/10,T1,9,0.15974994,cka
T1/test/10,T1,10,0.124881856,cka
T1/test/10,T1,11,0.13704857,cka
T1/test/10,T1,12,0.16202003,cka
T1/test/10,T1,13,0.14694452,cka
T1/test/10,T1,14,0.11742122,cka
T1/test/10,T1,15,0.12035905,cka
T1/test/10,T1,16,0.06399033,cka
T1/test/10,T1,17,0.060452253,cka
T1/test/10,T1,18,0.058894105,cka
T1/test/10,T1,19,0.058044624,cka
T1/test/10,T1,20,0.06086884,cka
T1/test/10,T1,21,0.06261203,cka
T1/test/10,T1,22,0.055942904,cka
T1/test/10,T1,23,0.05100425,cka
T1/test/10,T1,24,0.051714484,cka
T1/test/10,T1,25,0.05424473,cka
T1/test/10,T1,26,0.05231879,cka
T1/test/10,T1,27,0.055169206,cka
T1/test/10,T1,28,0.06259752,cka
T1/test/10,T1,29,0.06624436,cka
T1/test/10,T1,30,0.07725917,cka
T1/test/10,T1,31,0.122683376,cka
T1/test/11,T1,0,0.74547577,cka
T1/test/11,T1,1,0.77837485,cka
T1/test/11,T1,2,0.69318974,cka
T1/test/11,T1,3,0.5974281,cka
T1/test/11,T1,4,0.36517927,cka
T1/test/11,T1,5,0.24497508,cka
T1/test/11,T1,6,0.18236846,cka
