conversation_id,scenario,layer,cka,baseline
T5/test/16,T5,6,0.3763382,cka
T5/test/16,T5,7,0.35321537,cka
T5/test/16,T5,8,0.30183852,cka
T5/test/16,T5,9,0.28184983,cka
T5/test/16,T5,10,0.27848452,cka
T5/test/16,T5,11,0.65411925,cka
T5/test/17,T5,0,0.7519978,cka
T5/test/17,T5,1,0.8159121,cka
T5/test/17,T5,2,0.8331399,cka
T5/test/17,T5,3,0.80587655,cka
T5/test/17,T5,4,0.75762945,cka
T5/test/17,T5,5,0.6291792,cka
T5/test/17,T5,6,0.5459064,cka
T5/test/17,T5,7,0.49970487,cka
T5/test/17,T5,8,0.3884613,cka
T5/test/17,T5,9,0.34943745,cka
T5/test/17,T5,10,0.30286613,cka
T5/test/17,T5,11,0.5731363,cka
T5/test/18,T5,0,0.53912556,cka
T5/test/18,T5,1,0.5720192,cka
T5/test/18,T5,2,0.5810697,cka
T5/test/18,T5,3,0.5433817,cka
T5/test/18,T5,4,0.5157563,cka
T5/test/18,T5,5,0.41883925,cka
T5/test/18,T5,6,0.3723936,cka
T5/test/18,T5,7,0.3418384,cka
T5/test/18,T5,8,0.28134102,cka
T5/test/18,T5,9,0.20656522,cka
T5/test/18,T5,10,0.14707477,cka
T5/test/18,T5,11,0.39153185,cka
T5/test/19,T5,0,0.52534497,cka
T5/test/19,T5,1,0.5943779,cka
T5/test/19,T5,2,0.6020811,cka
T5/test/19,T5,3,0.5785949,cka
T5/test/19,T5,4,0.55208427,cka
T5/test/19,T5,5,0.4508504,cka
T5/test/19,T5,6,0.41760695,cka
T5/test/19,T5,7,0.40519977,cka
T5/test/19,T5,8,0.35591865,cka
T5/test/19,T5,9,0.34194446,cka
T5/test/19,T5,10,0.33080462,cka
T5/test/19,T5,11,0.5955042,cka
T5/test/20,T5,0,0.5246351,cka
T5/test/20,T5,1,0.5760521,cka
T5/test/20,T5,2,0.59085745,cka
T5/test/20,T5,3,0.5596174,cka
T5/test/20,T5,4,0.5402928,cka
T5/test/20,T5,5,0.432396,cka
T5/test/20,T5,6,0.3763382,cka
T5/test/20,T5,7,0.35321537,cka
T5/test/20,T5,8,0.30183852,cka
T5/test/20,T5,9,0.28184983,cka
T5/test/20,T5,10,0.27848452,cka
T5/test/20,T5,11,0.65411925,cka
T5/test/21,T5,0,0.5232512,cka
T5/test/21,T5,1,0.5715419,cka
T5/test/21,T5,2,0.58570915,cka
T5/test/21,T5,3,0.5653615,cka
T5/test/21,T5,4,0.5263314,cka
T5/test/21,T5,5,0.42034978,cka
T5/test/21,T5,6,0.37241304,cka
T5/test/21,T5,7,0.35957363,cka
T5/test/21,T5,8,0.26217,cka
T5/test/21,T5,9,0.19459502,cka
T5/test/21,T5,10,0.15291736,cka
T5/test/21,T5,11,0.44977167,cka
T5/test/22,T5,0,0.7519978,cka
T5/test/22,T5,1,0.8159121,cka
T5/test/22,T5,2,0.8331399,cka
T5/test/22,T5,3,0.80587655,cka
T5/test/22,T5,4,0.75762945,cka
T5/test/22,T5,5,0.6291792,cka
T5/test/22,T5,6,0.5459064,cka
T5/test/22,T5,7,0.49970487,cka
T5/test/22,T5,8,0.3884613,cka
T5/test/22,T5,9,0.34943745,cka
T5/test/22,T5,10,0.30286613,cka
T5/test/22,T5,11,0.5731363,cka
T5/test/23,T5,0,0.53912556,cka
T5/test/23,T5,1,0.5720192,cka
T5/test/23,T5,2,0.5810697,cka
T5/test/23,T5,3,0.5433817,cka
T5/test/23,T5,4,0.5157563,cka
T5/test/23,T5,5,0.41883925,cka
T5/test/23,T5,6,0.3723936,cka
T5/test/23,T5,7,0.3418384,cka
T5/test/23,T5,8,0.28134102,cka
T5/test/23,T5,9,0.20656522,cka
T5/test/23,T5,10,0.14707477,cka
T5/test/23,T5,11,0.39153185,cka
T5/test/24,T5,0,0.53912556,cka
T5/test/24,T5,1,0.5720192,cka
T5/test/24,T5,2,0.5810697,cka
T5/test/24,T5,3,0.5433817,cka
T5/test/24,T5,4,0.5157563,cka
T5/test/24,T5,5,0.41883925,cka
T5/test/24,T5,6,0.3723936,cka
T5/test/24,T5,7,0.3418384,cka
T5/test/24,T5,8,0.28134102,cka
T5/test/24,T5,9,0.20656522,cka
T5/test/24,T5,10,0.14707477,cka
T5/test/24,T5,11,0.39153185,cka
T5/test/25,T5,0,0.52534497,cka
T5/test/25,T5,1,0.5943779,cka
T5/test/25,T5,2,0.6020811,cka
T5/test/25,T5,3,0.5785949,cka
T5/test/25,T5,4,0.55208427,cka
T5/test/25,T5,5,0.4508504,cka
T5/test/25,T5,6,0.41760695,cka
T5/test/25,T5,7,0.40519977,cka
T5/test/25,T5,8,0.35591865,cka
T5/test/25,T5,9,0.34194446,cka
T5/test/25,T5,10,0.33080462,cka
T5/test/25,T5,11,0.5955042,cka
T5/test/26,T5,0,0.5246351,cka
T5/test/26,T5,1,0.5760521,cka
T5/test/26,T5,2,0.59085745,cka
T5/test/26,T5,3,0.5596174,cka
T5/test/26,T5,4,0.5402928,cka
T5/test/26,T5,5,0.432396,cka
T5/test/26,T5,6,0.3763382,cka
T5/test/26,T5,7,0.35321537,cka
T5/test/26,T5,8,0.30183852,cka
T5/test/26,T5,9,0.28184983,cka
T5/test/26,T5,10,0.27848452,cka
T5/test/26,T5,11,0.65411925,cka
T5/test/27,T5,0,0.5721984,cka
T5/test/27,T5,1,0.60501283,cka
T5/test/27,T5,2,0.61418474,cka
T5/test/27,T5,3,0.5854246,cka
T5/test/27,T5,4,0.52408916,cka
T5/test/27,T5,5,0.4024681,cka
T5/test/27,T5,6,0.32557827,cka
T5/test/27,T5,7,0.29910347,cka
T5/test/27,T5,8,0.22719668,cka
T5/test/27,T5,9,0.1521162,cka
T5/test/27,T5,10,0.10823588,cka
T5/test/27,T5,11,0.15749548,cka
T5/test/28,T5,0,0.5721984,cka
T5/test/28,T5,1,0.60501283,cka
T5/test/28,T5,2,0.61418474,cka
T5/test/28,T5,3,0.5854246,cka
T5/test/28,T5,4,0.52408916,cka
T5/test/28,T5,5,0.4024681,cka
T5/test/28,T5,6,0.32557827,cka
T5/test/28,T5,7,0.29910347,cka
T5/test/28,T5,8,0.22719668,cka
T5/test/28,T5,9,0.1521162,cka
T5/test/28,T5,10,0.10823588,cka
T5/test/28,T5,11,0.15749548,cka
T5/test/29,T5,0,0.5232512,cka
T5/test/29,T5,1,0.5715419,cka
T5/test/29,T5,2,0.58570915,cka
T5/test/29,T5,3,0.5653615,cka
T5/test/29,T5,4,0.5263314,cka
T5/test/29,T5,5,0.42034978,cka
T5/test/29,T5,6,0.37241304,cka
T5/test/29,T5,7,0.35957363,cka
T5/test/29,T5,8,0.26217,cka
T5/test/29,T5,9,0.19459502,cka
T5/test/29,T5,10,0.15291736,cka
T5/test/29,T5,11,0.44977167,cka
